productID,productName,supplierID,categoryID,unitPrice
627613,Product627613,2,288,197
627614,Product627614,8,460,11
627615,Product627615,9,77,12
627616,Product627616,3,256,132
627617,Product627617,18,452,79
627618,Product627618,9,446,58
627619,Product627619,22,435,129
627620,Product627620,21,414,174
627621,Product627621,4,108,144
627622,Product627622,12,240,8
627623,Product627623,15,497,74
627624,Product627624,7,58,42
627625,Product627625,13,105,147
627626,Product627626,1,7,161
627627,Product627627,15,144,41
627628,Product627628,20,337,158
627629,Product627629,6,435,111
627630,Product627630,11,286,141
627631,Product627631,5,23,89
627632,Product627632,15,21,50
627633,Product627633,14,269,3
627634,Product627634,24,383,157
627635,Product627635,29,143,196
627636,Product627636,22,383,141
627637,Product627637,10,54,126
627638,Product627638,5,103,11
627639,Product627639,8,415,185
627640,Product627640,20,26,166
627641,Product627641,29,313,180
627642,Product627642,23,240,200
627643,Product627643,25,488,178
627644,Product627644,18,115,15
627645,Product627645,14,176,16
627646,Product627646,12,134,67
627647,Product627647,22,9,71
627648,Product627648,16,271,155
627649,Product627649,27,262,113
627650,Product627650,1,4,181
627651,Product627651,20,316,151
627652,Product627652,25,104,130
627653,Product627653,12,440,58
627654,Product627654,4,177,196
627655,Product627655,26,395,197
627656,Product627656,19,164,96
627657,Product627657,24,169,111
627658,Product627658,13,449,64
627659,Product627659,9,332,170
627660,Product627660,25,357,128
627661,Product627661,6,231,97
627662,Product627662,9,109,180
627663,Product627663,3,268,83
627664,Product627664,8,109,87
627665,Product627665,11,330,185
627666,Product627666,20,236,189
627667,Product627667,3,497,1
627668,Product627668,7,313,84
627669,Product627669,20,497,168
627670,Product627670,9,82,193
627671,Product627671,16,465,119
627672,Product627672,19,424,21
627673,Product627673,11,394,160
627674,Product627674,11,31,197
627675,Product627675,20,491,159
627676,Product627676,20,226,45
627677,Product627677,12,381,66
627678,Product627678,10,419,66
627679,Product627679,3,493,52
627680,Product627680,2,111,67
627681,Product627681,19,162,72
627682,Product627682,29,28,145
627683,Product627683,13,42,64
627684,Product627684,9,16,161
627685,Product627685,28,54,184
627686,Product627686,17,456,177
627687,Product627687,1,156,185
627688,Product627688,4,333,128
627689,Product627689,18,131,131
627690,Product627690,7,486,80
627691,Product627691,25,392,19
627692,Product627692,24,151,45
627693,Product627693,17,162,160
627694,Product627694,2,495,113
627695,Product627695,15,438,94
627696,Product627696,28,152,153
627697,Product627697,13,263,161
627698,Product627698,25,485,51
627699,Product627699,12,206,39
627700,Product627700,15,297,50
627701,Product627701,25,211,103
627702,Product627702,25,108,111
627703,Product627703,16,17,61
627704,Product627704,19,444,100
627705,Product627705,28,8,156
627706,Product627706,24,167,119
627707,Product627707,10,408,124
627708,Product627708,12,136,87
627709,Product627709,2,17,181
627710,Product627710,6,199,16
627711,Product627711,26,46,175
627712,Product627712,17,27,191
627713,Product627713,24,203,101
627714,Product627714,9,486,62
627715,Product627715,1,148,130
627716,Product627716,27,118,27
627717,Product627717,23,104,29
627718,Product627718,6,52,126
627719,Product627719,15,415,104
627720,Product627720,8,449,36
627721,Product627721,28,454,132
627722,Product627722,16,414,8
627723,Product627723,20,252,194
627724,Product627724,26,125,29
627725,Product627725,16,420,51
627726,Product627726,29,337,3
627727,Product627727,3,181,15
627728,Product627728,19,246,166
627729,Product627729,18,362,83
627730,Product627730,5,281,122
627731,Product627731,11,89,19
627732,Product627732,19,59,156
627733,Product627733,11,262,105
627734,Product627734,9,58,76
627735,Product627735,15,354,31
627736,Product627736,25,84,16
627737,Product627737,25,34,38
627738,Product627738,12,232,170
627739,Product627739,4,67,108
627740,Product627740,28,440,129
627741,Product627741,20,213,44
627742,Product627742,25,447,177
627743,Product627743,1,20,44
627744,Product627744,4,296,109
627745,Product627745,22,50,144
627746,Product627746,9,248,106
627747,Product627747,4,256,102
627748,Product627748,15,146,69
627749,Product627749,17,377,186
627750,Product627750,29,206,174
627751,Product627751,2,55,149
627752,Product627752,10,450,14
627753,Product627753,12,498,1
627754,Product627754,3,209,60
627755,Product627755,1,199,124
627756,Product627756,24,346,171
627757,Product627757,3,463,27
627758,Product627758,24,1,9
627759,Product627759,2,371,187
627760,Product627760,14,455,91
627761,Product627761,11,10,105
627762,Product627762,2,50,34
627763,Product627763,29,86,59
627764,Product627764,21,238,89
627765,Product627765,12,339,184
627766,Product627766,23,329,185
627767,Product627767,20,461,158
627768,Product627768,16,3,175
627769,Product627769,12,498,136
627770,Product627770,20,209,46
627771,Product627771,10,342,50
627772,Product627772,23,342,130
627773,Product627773,4,309,3
627774,Product627774,15,370,88
627775,Product627775,21,397,98
627776,Product627776,27,366,16
627777,Product627777,12,139,134
627778,Product627778,22,51,174
627779,Product627779,12,233,42
627780,Product627780,9,163,32
627781,Product627781,10,281,127
627782,Product627782,26,331,118
627783,Product627783,23,112,77
627784,Product627784,13,383,58
627785,Product627785,20,425,79
627786,Product627786,17,299,154
627787,Product627787,23,192,76
627788,Product627788,1,403,19
627789,Product627789,6,172,143
627790,Product627790,25,247,175
627791,Product627791,29,390,195
627792,Product627792,5,495,75
627793,Product627793,22,341,27
627794,Product627794,4,223,64
627795,Product627795,9,228,200
627796,Product627796,22,291,166
627797,Product627797,18,350,57
627798,Product627798,16,500,142
627799,Product627799,3,226,130
627800,Product627800,9,335,81
627801,Product627801,12,13,189
627802,Product627802,18,299,47
627803,Product627803,5,275,110
627804,Product627804,22,256,1
627805,Product627805,8,365,30
627806,Product627806,10,43,158
627807,Product627807,6,47,1
627808,Product627808,26,128,195
627809,Product627809,10,389,155
627810,Product627810,13,404,69
627811,Product627811,24,195,171
627812,Product627812,24,238,78
627813,Product627813,8,259,145
627814,Product627814,17,104,18
627815,Product627815,6,307,178
627816,Product627816,24,273,142
627817,Product627817,7,385,162
627818,Product627818,3,305,35
627819,Product627819,15,5,152
627820,Product627820,8,321,22
627821,Product627821,4,234,125
627822,Product627822,3,9,90
627823,Product627823,24,495,13
627824,Product627824,1,271,66
627825,Product627825,7,254,43
627826,Product627826,8,411,158
627827,Product627827,3,292,57
627828,Product627828,5,390,7
627829,Product627829,14,263,157
627830,Product627830,2,216,41
627831,Product627831,11,99,79
627832,Product627832,7,149,137
627833,Product627833,1,45,40
627834,Product627834,28,352,120
627835,Product627835,18,400,47
627836,Product627836,4,56,57
627837,Product627837,18,435,29
627838,Product627838,18,252,56
627839,Product627839,15,287,108
627840,Product627840,25,279,133
627841,Product627841,1,115,127
627842,Product627842,26,86,12
627843,Product627843,8,84,187
627844,Product627844,2,100,68
627845,Product627845,29,370,86
627846,Product627846,16,63,140
627847,Product627847,17,100,166
627848,Product627848,3,54,77
627849,Product627849,8,300,56
627850,Product627850,5,379,4
627851,Product627851,20,25,34
627852,Product627852,24,485,173
627853,Product627853,22,323,73
627854,Product627854,22,327,106
627855,Product627855,2,436,37
627856,Product627856,6,166,144
627857,Product627857,22,308,123
627858,Product627858,8,20,190
627859,Product627859,1,479,76
627860,Product627860,13,320,163
627861,Product627861,13,252,48
627862,Product627862,19,306,30
627863,Product627863,7,184,156
627864,Product627864,8,240,74
627865,Product627865,20,297,141
627866,Product627866,20,325,138
627867,Product627867,16,500,2
627868,Product627868,26,189,156
627869,Product627869,1,295,133
627870,Product627870,16,499,100
627871,Product627871,1,261,174
627872,Product627872,24,469,199
627873,Product627873,11,382,134
627874,Product627874,20,421,23
627875,Product627875,18,370,73
627876,Product627876,3,258,50
627877,Product627877,26,121,170
627878,Product627878,17,347,102
627879,Product627879,21,142,82
627880,Product627880,6,21,7
627881,Product627881,3,472,97
627882,Product627882,8,179,91
627883,Product627883,18,20,112
627884,Product627884,19,257,168
627885,Product627885,16,467,150
627886,Product627886,21,338,16
627887,Product627887,26,41,75
627888,Product627888,23,344,42
627889,Product627889,8,157,161
627890,Product627890,13,88,60
627891,Product627891,24,342,89
627892,Product627892,12,144,31
627893,Product627893,27,160,184
627894,Product627894,15,194,77
627895,Product627895,16,247,70
627896,Product627896,24,209,37
627897,Product627897,7,171,150
627898,Product627898,10,210,114
627899,Product627899,11,174,10
627900,Product627900,24,439,138
627901,Product627901,2,88,151
627902,Product627902,25,6,23
627903,Product627903,16,362,66
627904,Product627904,21,293,134
627905,Product627905,11,222,64
627906,Product627906,14,369,63
627907,Product627907,17,142,81
627908,Product627908,6,446,184
627909,Product627909,7,35,129
627910,Product627910,16,147,83
627911,Product627911,5,279,172
627912,Product627912,8,336,74
627913,Product627913,11,398,11
627914,Product627914,22,54,57
627915,Product627915,26,114,187
627916,Product627916,13,232,96
627917,Product627917,25,482,63
627918,Product627918,15,466,92
627919,Product627919,13,140,149
627920,Product627920,26,6,105
627921,Product627921,27,148,132
627922,Product627922,28,215,100
627923,Product627923,13,396,19
627924,Product627924,24,83,163
627925,Product627925,3,499,17
627926,Product627926,14,428,83
627927,Product627927,1,230,78
627928,Product627928,27,450,22
627929,Product627929,15,482,161
627930,Product627930,13,35,86
627931,Product627931,7,273,32
627932,Product627932,20,323,187
627933,Product627933,1,37,154
627934,Product627934,15,356,36
627935,Product627935,22,199,155
627936,Product627936,15,58,64
627937,Product627937,8,456,116
627938,Product627938,12,424,92
627939,Product627939,18,181,15
627940,Product627940,15,46,20
627941,Product627941,29,226,48
627942,Product627942,1,265,66
627943,Product627943,23,111,43
627944,Product627944,27,54,185
627945,Product627945,16,362,84
627946,Product627946,22,288,119
627947,Product627947,14,245,109
627948,Product627948,25,183,149
627949,Product627949,16,367,21
627950,Product627950,1,69,85
627951,Product627951,25,259,184
627952,Product627952,20,226,123
627953,Product627953,28,480,166
627954,Product627954,25,42,93
627955,Product627955,16,196,134
627956,Product627956,8,150,22
627957,Product627957,29,180,9
627958,Product627958,26,120,153
627959,Product627959,29,145,181
627960,Product627960,29,205,3
627961,Product627961,13,190,59
627962,Product627962,3,11,9
627963,Product627963,4,82,193
627964,Product627964,26,484,194
627965,Product627965,17,379,164
627966,Product627966,10,326,16
627967,Product627967,23,113,18
627968,Product627968,20,394,180
627969,Product627969,2,393,129
627970,Product627970,17,240,15
627971,Product627971,15,428,72
627972,Product627972,8,497,122
627973,Product627973,18,384,132
627974,Product627974,3,427,199
627975,Product627975,24,9,6
627976,Product627976,5,20,118
627977,Product627977,19,395,118
627978,Product627978,12,246,168
627979,Product627979,1,493,103
627980,Product627980,20,187,70
627981,Product627981,26,100,3
627982,Product627982,27,267,169
627983,Product627983,21,183,66
627984,Product627984,6,332,26
627985,Product627985,10,300,12
627986,Product627986,15,271,73
627987,Product627987,26,28,135
627988,Product627988,6,83,52
627989,Product627989,2,97,195
627990,Product627990,11,1,164
627991,Product627991,22,418,163
627992,Product627992,12,444,54
627993,Product627993,13,290,164
627994,Product627994,24,457,32
627995,Product627995,26,278,111
627996,Product627996,5,146,144
627997,Product627997,26,60,194
627998,Product627998,17,148,93
627999,Product627999,12,295,126
628000,Product628000,27,293,53
628001,Product628001,14,318,134
628002,Product628002,11,333,59
628003,Product628003,27,435,198
628004,Product628004,4,238,19
628005,Product628005,4,235,127
628006,Product628006,5,84,200
628007,Product628007,24,481,57
628008,Product628008,6,203,66
628009,Product628009,28,199,182
628010,Product628010,26,268,52
628011,Product628011,3,350,13
628012,Product628012,27,287,21
628013,Product628013,1,102,172
628014,Product628014,2,315,83
628015,Product628015,14,475,101
628016,Product628016,19,134,30
628017,Product628017,26,237,113
628018,Product628018,2,116,200
628019,Product628019,26,359,3
628020,Product628020,3,53,50
628021,Product628021,2,466,178
628022,Product628022,25,381,112
628023,Product628023,4,234,49
628024,Product628024,20,263,198
628025,Product628025,26,329,31
628026,Product628026,16,38,161
628027,Product628027,13,206,140
628028,Product628028,25,182,127
628029,Product628029,19,73,132
628030,Product628030,28,241,174
628031,Product628031,24,441,121
628032,Product628032,3,497,126
628033,Product628033,11,92,112
628034,Product628034,13,5,159
628035,Product628035,8,136,100
628036,Product628036,5,150,42
628037,Product628037,24,79,116
628038,Product628038,26,334,99
628039,Product628039,24,449,192
628040,Product628040,11,466,62
628041,Product628041,22,423,164
628042,Product628042,10,140,165
628043,Product628043,7,372,125
628044,Product628044,2,457,74
628045,Product628045,3,171,161
628046,Product628046,19,148,5
628047,Product628047,22,433,103
628048,Product628048,12,256,196
628049,Product628049,9,407,123
628050,Product628050,10,352,45
628051,Product628051,11,283,35
628052,Product628052,16,434,178
628053,Product628053,17,79,130
628054,Product628054,17,78,37
628055,Product628055,15,225,111
628056,Product628056,28,187,124
628057,Product628057,10,15,84
628058,Product628058,25,259,179
628059,Product628059,11,189,20
628060,Product628060,23,428,106
628061,Product628061,1,443,20
628062,Product628062,14,24,66
628063,Product628063,29,221,99
628064,Product628064,13,161,162
628065,Product628065,25,395,74
628066,Product628066,20,300,76
628067,Product628067,2,429,121
628068,Product628068,7,431,23
628069,Product628069,5,85,158
628070,Product628070,29,71,85
